rank_date,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation
24-03-1999,155,Bangladesh,BAN,0,146,0,AFC
24-03-1999,156,Korea DPR,PRK,0,142,0,AFC
24-03-1999,157,Botswana,BOT,0,140,1,CAF
24-03-1999,158,Cayman Islands,CAY,0,141,-1,CONCACAF
24-03-1999,159,Libya,LBY,0,136,1,CAF
24-03-1999,160,Suriname,SUR,0,136,-1,CONCACAF
24-03-1999,161,Netherlands Antilles,ANT,0,132,0,CONCACAF
24-03-1999,162,Guinea-Bissau,GNB,0,123,0,CAF
24-03-1999,163,Guyana,GUY,0,101,4,CONCACAF
24-03-1999,164,Andorra,AND,0,102,1,UEFA
24-03-1999,165,Chinese Taipei,TPE,0,106,-2,AFC
24-03-1999,166,Nepal,NEP,0,104,-2,AFC
24-03-1999,167,Maldives,MDV,0,102,-1,AFC
24-03-1999,168,Macau,MAC,0,100,0,AFC
24-03-1999,169,Cape Verde Islands,CPV,0,98,0,CAF
24-03-1999,170,Cambodia,CAM,0,93,0,AFC
24-03-1999,171,Tonga,TGA,0,93,0,OFC
24-03-1999,172,Samoa,SAM,0,91,0,OFC
24-03-1999,173,Rwanda,RWA,0,86,0,CAF
24-03-1999,174,Papua New Guinea,PNG,0,85,0,OFC
24-03-1999,175,Cook Islands,COK,0,83,0,OFC
24-03-1999,176,Pakistan,PAK,0,82,0,AFC
24-03-1999,177,Philippines,PHI,0,78,1,AFC
24-03-1999,178,Bermuda,BER,0,78,-1,CONCACAF
24-03-1999,179,Puerto Rico,PUR,0,73,0,CONCACAF
24-03-1999,180,Vanuatu,VAN,0,72,0,OFC
24-03-1999,181,Chad,CHA,0,61,0,CAF
24-03-1999,182,British Virgin Islands,VGB,0,34,5,CONCACAF
24-03-1999,183,Aruba,ARU,0,52,-1,CONCACAF
24-03-1999,184,Seychelles,SEY,0,51,-1,CAF
24-03-1999,185,Belize,BLZ,0,41,0,CONCACAF
24-03-1999,186,Brunei Darussalam,BRU,0,45,-2,AFC
24-03-1999,187,Eritrea,ERI,0,33,1,CAF
24-03-1999,188,Nicaragua,NCA,0,36,-2,CONCACAF
24-03-1999,189,Turks and Caicos Islands,TCA,0,0,0,CONCACAF
24-03-1999,190,Palestine,PLE,0,27,-1,AFC
24-03-1999,191,US Virgin Islands,VIR,0,0,0,CONCACAF
24-03-1999,192,Djibouti,DJI,0,17,-1,CAF
24-03-1999,193,Equatorial Guinea,EQG,0,17,-3,CAF
24-03-1999,194,São Tomé e Príncipe,STP,0,16,-2,CAF
24-03-1999,195,Somalia,SOM,0,12,-2,CAF
24-03-1999,196,Central African Republic,CTA,0,9,-2,CAF
24-03-1999,197,Bahamas,BAH,0,0,0,CONCACAF
24-03-1999,198,Mongolia,MNG,0,6,-3,AFC
24-03-1999,199,American Samoa,ASA,0,6,-3,OFC
24-03-1999,200,Guam,GUM,0,5,-3,AFC
24-03-1999,201,Anguilla,AIA,0,3,-3,CONCACAF
24-03-1999,202,Montserrat,MSR,0,0,0,CONCACAF
21-04-1999,1,Brazil,BRA,0,824,0,CONMEBOL
21-04-1999,2,France,FRA,0,786,0,UEFA
21-04-1999,3,Germany,GER,0,734,2,UEFA
21-04-1999,4,Italy,ITA,0,737,0,UEFA
21-04-1999,5,Czech Republic,CZE,0,726,2,UEFA
21-04-1999,6,Croatia,CRO,0,738,-3,UEFA
21-04-1999,7,Argentina,ARG,0,731,-1,CONMEBOL
21-04-1999,8,Spain,ESP,0,704,1,UEFA
21-04-1999,9,Netherlands,NED,0,712,-1,UEFA
21-04-1999,10,England,ENG,0,693,1,UEFA
21-04-1999,11,Romania,ROU,0,697,-1,UEFA
21-04-1999,12,Norway,NOR,0,674,1,UEFA
21-04-1999,13,Mexico,MEX,0,687,-1,CONCACAF
21-04-1999,14,Sweden,SWE,0,656,0,UEFA
21-04-1999,15,Portugal,POR,0,637,2,UEFA
21-04-1999,16,Yugoslavia,YUG,0,650,0,UEFA
21-04-1999,17,Denmark,DEN,0,650,-2,UEFA
21-04-1999,18,Austria,AUT,0,635,0,UEFA
21-04-1999,19,Morocco,MAR,0,627,0,CAF
21-04-1999,20,Paraguay,PAR,0,612,0,CONMEBOL
21-04-1999,21,Chile,CHI,0,610,0,CONMEBOL
21-04-1999,22,Ukraine,UKR,0,565,13,UEFA
21-04-1999,23,Bulgaria,BUL,0,579,7,UEFA
21-04-1999,24,USA,USA,0,603,-1,CONCACAF
21-04-1999,25,Belgium,BEL,0,604,-3,UEFA
21-04-1999,26,Slovakia,SVK,0,597,-1,UEFA
21-04-1999,27,South Africa,RSA,0,599,-3,CAF
21-04-1999,28,Scotland,SCO,0,595,-2,UEFA
21-04-1999,29,Tunisia,TUN,0,585,0,CAF
21-04-1999,30,Colombia,COL,0,588,-2,CONMEBOL
21-04-1999,31,Israel,ISR,0,572,2,UEFA
21-04-1999,32,Poland,POL,0,590,-5,UEFA
21-04-1999,33,Russia,RUS,0,573,-2,UEFA
21-04-1999,34,Egypt,EGY,0,572,-2,CAF
21-04-1999,35,Greece,GRE,0,569,-1,UEFA
21-04-1999,36,Korea Republic,KOR,0,563,0,AFC
21-04-1999,37,Zambia,ZAM,0,560,2,CAF
21-04-1999,38,Saudi Arabia,KSA,0,562,0,AFC
21-04-1999,39,Jamaica,JAM,0,558,1,CONCACAF
21-04-1999,40,Japan,JPN,0,562,-3,AFC
21-04-1999,41,Turkey,TUR,0,530,5,UEFA
21-04-1999,42,Cameroon,CMR,0,532,2,CAF
21-04-1999,43,Ivory Coast,CIV,0,542,-1,CAF
21-04-1999,44,Ghana,GHA,0,542,-1,CAF
21-04-1999,45,Hungary,HUN,0,528,2,UEFA
21-04-1999,46,Republic of Ireland,IRL,0,547,-5,UEFA
21-04-1999,47,IR Iran,IRN,0,532,-2,AFC
21-04-1999,48,Iceland,ISL,0,504,8,UEFA
21-04-1999,49,Kuwait,KUW,0,521,-1,AFC
21-04-1999,50,Lithuania,LTU,0,520,-1,UEFA
21-04-1999,51,Switzerland,SUI,0,487,12,UEFA
21-04-1999,52,Bolivia,BOL,0,519,-2,CONMEBOL
21-04-1999,53,Australia,AUS,0,514,-2,AFC
21-04-1999,54,China PR,CHN,0,510,-2,AFC
21-04-1999,55,Ecuador,ECU,0,504,0,CONMEBOL
21-04-1999,56,Georgia,GEO,0,508,-2,UEFA
21-04-1999,57,Finland,FIN,0,509,-4,UEFA
21-04-1999,58,Zaire,ZAI,0,502,-1,CAF
21-04-1999,59,United Arab Emirates,UAE,0,501,-1,AFC
21-04-1999,60,Angola,ANG,0,491,-1,CAF
21-04-1999,61,Nigeria,NGA,0,491,0,CAF
21-04-1999,62,Cyprus,CYP,0,491,-2,UEFA
21-04-1999,63,FYR Macedonia,MKD,0,487,-1,UEFA
21-04-1999,64,Costa Rica,CRC,0,453,4,CONCACAF
21-04-1999,65,Peru,PER,0,483,-1,CONMEBOL
21-04-1999,66,Latvia,LVA,0,470,0,UEFA
21-04-1999,67,Uruguay,URU,0,473,-2,CONMEBOL
21-04-1999,68,Algeria,ALG,0,445,4,CAF
21-04-1999,69,Northern Ireland,NIR,0,463,-2,UEFA
21-04-1999,70,Honduras,HON,0,431,10,CONCACAF
21-04-1999,71,Guatemala,GUA,0,445,2,CONCACAF
21-04-1999,72,Trinidad and Tobago,TRI,0,450,-2,CONCACAF
21-04-1999,73,Slovenia,SVN,0,432,6,UEFA
21-04-1999,74,Gabon,GAB,0,430,7,CAF
21-04-1999,75,Thailand,THA,0,453,-6,AFC
21-04-1999,76,Qatar,QAT,0,446,-5,AFC
21-04-1999,77,Burkina Faso,BFA,0,436,1,CAF
21-04-1999,78,Togo,TOG,0,444,-3,CAF
21-04-1999,79,Zimbabwe,ZIM,0,444,-3,CAF
21-04-1999,80,Guinea,GUI,0,445,-6,CAF
21-04-1999,81,Mali,MLI,0,426,1,CAF
21-04-1999,82,Wales,WAL,0,443,-5,UEFA
21-04-1999,83,Namibia,NAM,0,424,0,CAF
21-04-1999,84,Uzbekistan,UZB,0,420,0,AFC
21-04-1999,85,Estonia,EST,0,395,5,UEFA
21-04-1999,86,El Salvador,SLV,0,409,1,CONCACAF
21-04-1999,87,Senegal,SEN,0,413,-2,CAF
21-04-1999,88,Oman,OMA,0,411,-2,AFC
21-04-1999,89,Belarus,BLR,0,382,4,UEFA
21-04-1999,90,Mozambique,MOZ,0,409,-2,CAF
21-04-1999,91,Armenia,ARM,0,399,-2,UEFA
21-04-1999,92,Albania,ALB,0,383,0,UEFA
21-04-1999,93,Canada,CAN,0,385,-2,CONCACAF
21-04-1999,94,Congo,CGO,0,374,1,CAF
21-04-1999,95,Liberia,LBR,0,375,-1,CAF
21-04-1999,96,Kenya,KEN,0,374,0,CAF
21-04-1999,97,Bosnia and Herzegovina,BIH,0,373,0,UEFA
21-04-1999,98,Singapore,SIN,0,371,0,AFC
21-04-1999,99,Syria,SYR,0,366,0,AFC
21-04-1999,100,Moldova,MDA,0,353,3,UEFA
21-04-1999,101,Malawi,MWI,0,360,-1,CAF
21-04-1999,102,Azerbaijan,AZE,0,357,-1,UEFA
21-04-1999,103,Iraq,IRQ,0,353,-1,AFC
21-04-1999,104,New Zealand,NZL,0,353,0,OFC
21-04-1999,105,Lebanon,LIB,0,345,0,AFC
21-04-1999,106,Uganda,UGA,0,343,0,CAF
21-04-1999,107,Sierra Leone,SLE,0,340,0,CAF
21-04-1999,108,Vietnam,VIE,0,326,0,AFC
21-04-1999,109,Indonesia,IDN,0,324,0,AFC
21-04-1999,110,Cuba,CUB,0,321,0,CONCACAF
21-04-1999,111,Faroe Islands,FRO,0,320,0,UEFA
21-04-1999,112,Kazakhstan,KAZ,0,310,0,UEFA
21-04-1999,113,Malaysia,MAS,0,302,0,AFC
21-04-1999,114,Sudan,SDN,0,296,0,CAF
21-04-1999,115,India,IND,0,293,0,AFC
21-04-1999,116,Tanzania,TAN,0,291,0,CAF
21-04-1999,117,Bahrain,BHR,0,282,1,AFC
21-04-1999,118,Barbados,BRB,0,290,-1,CONCACAF
21-04-1999,119,Venezuela,VEN,0,255,7,CONMEBOL
21-04-1999,120,Myanmar,MYA,0,279,-1,AFC
21-04-1999,121,Haiti,HAI,0,278,-1,CONCACAF
21-04-1999,122,Turkmenistan,TKM,0,275,-1,AFC
21-04-1999,123,Fiji,FIJ,0,274,-1,OFC
21-04-1999,124,Malta,MLT,0,272,-1,UEFA
21-04-1999,125,Grenada,GRN,0,264,-1,CONCACAF
21-04-1999,126,Luxembourg,LUX,0,252,1,UEFA
21-04-1999,127,Tajikistan,TJK,0,258,-2,AFC
21-04-1999,128,Mauritius,MRI,0,238,2,CAF
21-04-1999,129,Tahiti,TAH,0,247,-1,OFC
21-04-1999,130,Benin,BEN,0,245,-1,CAF
21-04-1999,131,Jordan,JOR,0,232,0,AFC
21-04-1999,132,Madagascar,MAD,0,226,0,CAF
21-04-1999,133,Liechtenstein,LIE,0,212,5,UEFA
21-04-1999,134,Hong Kong,HKG,0,223,-1,AFC
21-04-1999,135,Burundi,BDI,0,211,4,CAF
21-04-1999,136,Solomon Islands,SOL,0,213,1,OFC
21-04-1999,137,St Vincent and the Grenadines,VIN,0,215,-3,CONCACAF
21-04-1999,138,Panama,PAN,0,214,-2,CONCACAF
21-04-1999,139,Ethiopia,ETH,0,214,-4,CAF
21-04-1999,140,St Kitts and Nevis,SKN,0,204,0,CONCACAF
21-04-1999,141,Gambia,GAM,0,198,0,CAF
21-04-1999,142,Sri Lanka,SRI,0,197,0,AFC
21-04-1999,143,Dominica,DMA,0,188,0,CONCACAF
21-04-1999,144,St Lucia,LCA,0,188,0,CONCACAF
21-04-1999,145,Antigua and Barbuda,ATG,0,185,1,CONCACAF
21-04-1999,146,Niger,NIG,0,187,-1,CAF
21-04-1999,147,Yemen,YEM,0,185,0,AFC
21-04-1999,148,Lesotho,LES,0,181,0,CAF
21-04-1999,149,Mauritania,MTN,0,181,0,CAF
21-04-1999,150,San Marino,SMR,0,158,0,UEFA
21-04-1999,151,Swaziland,SWZ,0,152,2,CAF
21-04-1999,152,Kyrgyz Republic,KGZ,0,154,-1,AFC
21-04-1999,153,Laos,LAO,0,153,-1,AFC
21-04-1999,154,Dominican Republic,DOM,0,148,0,CONCACAF
21-04-1999,155,Bangladesh,BAN,0,145,0,AFC
21-04-1999,156,Korea DPR,PRK,0,142,0,AFC
21-04-1999,157,Cayman Islands,CAY,0,140,1,CONCACAF
21-04-1999,158,Botswana,BOT,0,140,-1,CAF
21-04-1999,159,Libya,LBY,0,135,0,CAF
21-04-1999,160,Suriname,SUR,0,135,0,CONCACAF
21-04-1999,161,Netherlands Antilles,ANT,0,131,0,CONCACAF
21-04-1999,162,Andorra,AND,0,111,2,UEFA
21-04-1999,163,Guinea-Bissau,GNB,0,123,-1,CAF
21-04-1999,164,Guyana,GUY,0,120,-1,CONCACAF
21-04-1999,165,Chinese Taipei,TPE,0,106,0,AFC
21-04-1999,166,Nepal,NEP,0,104,0,AFC
21-04-1999,167,Maldives,MDV,0,102,0,AFC
21-04-1999,168,Macau,MAC,0,100,0,AFC
21-04-1999,169,Cape Verde Islands,CPV,0,98,0,CAF
21-04-1999,170,Tonga,TGA,0,93,1,OFC
21-04-1999,171,Cambodia,CAM,0,93,-1,AFC
21-04-1999,172,Samoa,SAM,0,91,0,OFC
21-04-1999,173,Rwanda,RWA,0,86,0,CAF
21-04-1999,174,Papua New Guinea,PNG,0,84,0,OFC
21-04-1999,175,Cook Islands,COK,0,83,0,OFC
21-04-1999,176,British Virgin Islands,VGB,0,59,6,CONCACAF
21-04-1999,177,Pakistan,PAK,0,81,-1,AFC
21-04-1999,178,Philippines,PHI,0,78,-1,AFC
21-04-1999,179,Bermuda,BER,0,77,-1,CONCACAF
21-04-1999,180,Vanuatu,VAN,0,72,0,OFC
21-04-1999,181,Puerto Rico,PUR,0,72,-2,CONCACAF
21-04-1999,182,Chad,CHA,0,61,-1,CAF
21-04-1999,183,Aruba,ARU,0,51,0,CONCACAF
21-04-1999,184,Seychelles,SEY,0,51,0,CAF
21-04-1999,185,Belize,BLZ,0,44,0,CONCACAF
21-04-1999,186,Turks and Caicos Islands,TCA,0,31,3,CONCACAF
21-04-1999,187,Brunei Darussalam,BRU,0,44,-1,AFC
21-04-1999,188,Nicaragua,NCA,0,39,0,CONCACAF
21-04-1999,189,Eritrea,ERI,0,42,-2,CAF
21-04-1999,190,US Virgin Islands,VIR,0,27,1,CONCACAF
21-04-1999,191,Palestine,PLE,0,27,-1,AFC
21-04-1999,192,Djibouti,DJI,0,17,0,CAF
21-04-1999,193,Equatorial Guinea,EQG,0,17,0,CAF
21-04-1999,194,São Tomé e Príncipe,STP,0,16,0,CAF
21-04-1999,195,Bahamas,BAH,0,7,2,CONCACAF
21-04-1999,196,Somalia,SOM,0,12,-1,CAF
21-04-1999,197,Central African Republic,CTA,0,8,-1,CAF
21-04-1999,198,Mongolia,MNG,0,6,0,AFC
21-04-1999,199,American Samoa,ASA,0,6,0,OFC
21-04-1999,200,Guam,GUM,0,5,0,AFC
21-04-1999,201,Anguilla,AIA,0,3,0,CONCACAF
21-04-1999,202,Montserrat,MSR,0,2,0,CONCACAF
19-05-1999,1,Brazil,BRA,0,817,0,CONMEBOL
19-05-1999,2,France,FRA,0,786,0,UEFA
19-05-1999,3,Germany,GER,0,746,0,UEFA
19-05-1999,4,Italy,ITA,0,743,0,UEFA
19-05-1999,5,Czech Republic,CZE,0,741,0,UEFA
19-05-1999,6,Croatia,CRO,0,734,0,UEFA
19-05-1999,7,Argentina,ARG,0,732,0,CONMEBOL
19-05-1999,8,Spain,ESP,0,720,0,UEFA
19-05-1999,9,Netherlands,NED,0,709,0,UEFA
19-05-1999,10,Romania,ROU,0,700,1,UEFA
19-05-1999,11,England,ENG,0,700,-1,UEFA
19-05-1999,12,Norway,NOR,0,685,0,UEFA
19-05-1999,13,Mexico,MEX,0,684,0,CONCACAF
19-05-1999,14,Sweden,SWE,0,677,0,UEFA
19-05-1999,15,Portugal,POR,0,667,0,UEFA
19-05-1999,16,Yugoslavia,YUG,0,650,0,UEFA
19-05-1999,17,Austria,AUT,0,633,1,UEFA
19-05-1999,18,Denmark,DEN,0,636,-1,UEFA
19-05-1999,19,Morocco,MAR,0,624,0,CAF
19-05-1999,20,Paraguay,PAR,0,609,0,CONMEBOL
19-05-1999,21,Scotland,SCO,0,592,7,UEFA
19-05-1999,22,Ukraine,UKR,0,604,0,UEFA
19-05-1999,23,Chile,CHI,0,605,-2,CONMEBOL
19-05-1999,24,USA,USA,0,600,0,CONCACAF
19-05-1999,25,Slovakia,SVK,0,598,1,UEFA
19-05-1999,26,South Africa,RSA,0,596,1,CAF
19-05-1999,27,Belgium,BEL,0,599,-2,UEFA
19-05-1999,28,Tunisia,TUN,0,591,1,CAF
19-05-1999,29,Poland,POL,0,583,3,UEFA
19-05-1999,30,Bulgaria,BUL,0,601,-7,UEFA
19-05-1999,31,Colombia,COL,0,583,-1,CONMEBOL
19-05-1999,32,Israel,ISR,0,583,-1,UEFA
19-05-1999,33,Russia,RUS,0,577,0,UEFA
19-05-1999,34,Korea Republic,KOR,0,566,2,AFC
19-05-1999,35,Egypt,EGY,0,570,-1,CAF
19-05-1999,36,Zambia,ZAM,0,565,1,CAF
19-05-1999,37,Greece,GRE,0,568,-2,UEFA
19-05-1999,38,Republic of Ireland,IRL,0,540,8,UEFA
19-05-1999,39,Saudi Arabia,KSA,0,559,-1,AFC
19-05-1999,40,Jamaica,JAM,0,557,-1,CONCACAF
19-05-1999,41,Japan,JPN,0,557,-1,AFC
19-05-1999,42,Turkey,TUR,0,547,-1,UEFA
19-05-1999,43,Cameroon,CMR,0,541,-1,CAF
19-05-1999,44,Hungary,HUN,0,540,1,UEFA
19-05-1999,45,Ivory Coast,CIV,0,541,-2,CAF
19-05-1999,46,Ghana,GHA,0,540,-2,CAF
19-05-1999,47,IR Iran,IRN,0,531,0,AFC
19-05-1999,48,Iceland,ISL,0,519,0,UEFA
19-05-1999,49,Kuwait,KUW,0,519,0,AFC
19-05-1999,50,Bolivia,BOL,0,512,2,CONMEBOL
19-05-1999,51,Switzerland,SUI,0,513,0,UEFA
19-05-1999,52,Lithuania,LTU,0,516,-2,UEFA
19-05-1999,53,China PR,CHN,0,509,1,AFC
19-05-1999,54,Australia,AUS,0,509,-1,AFC
19-05-1999,55,Ecuador,ECU,0,509,0,CONMEBOL
19-05-1999,56,Georgia,GEO,0,505,0,UEFA
19-05-1999,57,Finland,FIN,0,504,0,UEFA
19-05-1999,58,Zaire,ZAI,0,501,0,CAF
19-05-1999,59,Angola,ANG,0,492,1,CAF
19-05-1999,60,United Arab Emirates,UAE,0,499,-1,AFC
19-05-1999,61,Nigeria,NGA,0,489,0,CAF
19-05-1999,62,Cyprus,CYP,0,487,0,UEFA
19-05-1999,63,Latvia,LVA,0,476,3,UEFA
19-05-1999,64,FYR Macedonia,MKD,0,483,-1,UEFA
19-05-1999,65,Costa Rica,CRC,0,477,-1,CONCACAF
19-05-1999,66,Peru,PER,0,477,-1,CONMEBOL
19-05-1999,67,Uruguay,URU,0,468,0,CONMEBOL
19-05-1999,68,Algeria,ALG,0,460,0,CAF
19-05-1999,69,Northern Ireland,NIR,0,459,0,UEFA
19-05-1999,70,Honduras,HON,0,458,0,CONCACAF
19-05-1999,71,Trinidad and Tobago,TRI,0,449,1,CONCACAF
19-05-1999,72,Slovenia,SVN,0,447,1,UEFA
19-05-1999,73,Guatemala,GUA,0,450,-2,CONCACAF
19-05-1999,74,Mali,MLI,0,442,7,CAF
19-05-1999,75,Thailand,THA,0,446,0,AFC
19-05-1999,76,Gabon,GAB,0,446,-2,CAF
19-05-1999,77,Burkina Faso,BFA,0,443,0,CAF
19-05-1999,78,Qatar,QAT,0,444,-2,AFC
19-05-1999,79,Togo,TOG,0,443,-1,CAF
19-05-1999,80,Guinea,GUI,0,442,0,CAF
19-05-1999,81,Zimbabwe,ZIM,0,443,-2,CAF
19-05-1999,82,Wales,WAL,0,436,0,UEFA
19-05-1999,83,Namibia,NAM,0,422,0,CAF
19-05-1999,84,Uzbekistan,UZB,0,418,0,AFC
19-05-1999,85,Estonia,EST,0,412,0,UEFA
19-05-1999,86,Oman,OMA,0,409,2,AFC
19-05-1999,87,Senegal,SEN,0,410,0,CAF
19-05-1999,88,El Salvador,SLV,0,410,-2,CONCACAF
19-05-1999,89,Belarus,BLR,0,407,0,UEFA
19-05-1999,90,Armenia,ARM,0,404,1,UEFA
19-05-1999,91,Mozambique,MOZ,0,406,-1,CAF
19-05-1999,92,Albania,ALB,0,381,0,UEFA
19-05-1999,93,Canada,CAN,0,381,0,CONCACAF
19-05-1999,94,Congo,CGO,0,375,0,CAF
19-05-1999,95,Liberia,LBR,0,375,0,CAF
19-05-1999,96,Bosnia and Herzegovina,BIH,0,372,1,UEFA
19-05-1999,97,Kenya,KEN,0,373,-1,CAF
19-05-1999,98,Syria,SYR,0,365,1,AFC
19-05-1999,99,Singapore,SIN,0,367,-1,AFC
19-05-1999,100,Moldova,MDA,0,361,0,UEFA
19-05-1999,101,Cuba,CUB,0,318,9,CONCACAF
19-05-1999,102,Malawi,MWI,0,356,-1,CAF
19-05-1999,103,Azerbaijan,AZE,0,355,-1,UEFA
19-05-1999,104,New Zealand,NZL,0,350,0,OFC
19-05-1999,105,Iraq,IRQ,0,350,-2,AFC
19-05-1999,106,Lebanon,LIB,0,344,-1,AFC
19-05-1999,107,Uganda,UGA,0,340,-1,CAF
19-05-1999,108,Sierra Leone,SLE,0,336,-1,CAF
19-05-1999,109,Haiti,HAI,0,275,12,CONCACAF
19-05-1999,110,Vietnam,VIE,0,326,-2,AFC
19-05-1999,111,Indonesia,IDN,0,323,-2,AFC
19-05-1999,112,India,IND,0,292,3,AFC
19-05-1999,113,Barbados,BRB,0,277,5,CONCACAF
19-05-1999,114,Faroe Islands,FRO,0,318,-3,UEFA
19-05-1999,115,Kazakhstan,KAZ,0,307,-3,UEFA
19-05-1999,116,Malaysia,MAS,0,300,-3,AFC
19-05-1999,117,Sudan,SDN,0,295,-3,CAF
19-05-1999,118,Venezuela,VEN,0,277,1,CONMEBOL
19-05-1999,119,Tanzania,TAN,0,288,-3,CAF
19-05-1999,120,Bahrain,BHR,0,280,-3,AFC
19-05-1999,121,Turkmenistan,TKM,0,275,1,AFC
19-05-1999,122,Myanmar,MYA,0,276,-2,AFC
19-05-1999,123,Fiji,FIJ,0,273,0,OFC
19-05-1999,124,Malta,MLT,0,271,0,UEFA
19-05-1999,125,Grenada,GRN,0,261,0,CONCACAF
19-05-1999,126,Luxembourg,LUX,0,261,0,UEFA
19-05-1999,127,Tajikistan,TJK,0,257,0,AFC
19-05-1999,128,Mauritius,MRI,0,248,0,CAF
19-05-1999,129,Tahiti,TAH,0,247,0,OFC
19-05-1999,130,Benin,BEN,0,245,0,CAF
19-05-1999,131,Jordan,JOR,0,232,0,AFC
19-05-1999,132,Madagascar,MAD,0,225,0,CAF
19-05-1999,133,St Vincent and the Grenadines,VIN,0,213,4,CONCACAF
19-05-1999,134,Liechtenstein,LIE,0,222,-1,UEFA
19-05-1999,135,St Kitts and Nevis,SKN,0,203,5,CONCACAF
19-05-1999,136,Hong Kong,HKG,0,221,-2,AFC
19-05-1999,137,Burundi,BDI,0,217,-2,CAF
19-05-1999,138,Solomon Islands,SOL,0,213,-2,OFC
19-05-1999,139,Panama,PAN,0,212,-1,CONCACAF
19-05-1999,140,Ethiopia,ETH,0,211,-1,CAF
19-05-1999,141,Gambia,GAM,0,196,0,CAF
19-05-1999,142,Sri Lanka,SRI,0,196,0,AFC
19-05-1999,143,St Lucia,LCA,0,186,1,CONCACAF
19-05-1999,144,Dominica,DMA,0,186,-1,CONCACAF
19-05-1999,145,Antigua and Barbuda,ATG,0,184,0,CONCACAF
19-05-1999,146,Bangladesh,BAN,0,144,9,AFC
19-05-1999,147,Niger,NIG,0,184,-1,CAF
19-05-1999,148,Yemen,YEM,0,183,-1,AFC
19-05-1999,149,Lesotho,LES,0,181,-1,CAF
19-05-1999,150,Mauritania,MTN,0,179,-1,CAF
19-05-1999,151,Swaziland,SWZ,0,155,0,CAF
19-05-1999,152,San Marino,SMR,0,165,-2,UEFA
19-05-1999,153,Dominican Republic,DOM,0,147,1,CONCACAF
19-05-1999,154,Cayman Islands,CAY,0,140,3,CONCACAF
19-05-1999,155,Kyrgyz Republic,KGZ,0,153,-3,AFC
19-05-1999,156,Laos,LAO,0,152,-3,AFC
19-05-1999,157,Suriname,SUR,0,133,3,CONCACAF
19-05-1999,158,Korea DPR,PRK,0,141,-2,AFC
19-05-1999,159,Maldives,MDV,0,101,8,AFC
19-05-1999,160,Botswana,BOT,0,139,-2,CAF
19-05-1999,161,Nepal,NEP,0,103,5,AFC
19-05-1999,162,Libya,LBY,0,135,-3,CAF
19-05-1999,163,Bermuda,BER,0,76,16,CONCACAF
19-05-1999,164,Netherlands Antilles,ANT,0,130,-3,CONCACAF
19-05-1999,165,Andorra,AND,0,124,-3,UEFA
19-05-1999,166,British Virgin Islands,VGB,0,82,10,CONCACAF
19-05-1999,167,Guinea-Bissau,GNB,0,121,-4,CAF
19-05-1999,168,Guyana,GUY,0,115,-4,CONCACAF
19-05-1999,169,Chinese Taipei,TPE,0,105,-4,AFC
19-05-1999,170,Macau,MAC,0,99,-2,AFC
19-05-1999,171,Cape Verde Islands,CPV,0,97,-2,CAF
19-05-1999,172,Tonga,TGA,0,93,-2,OFC
19-05-1999,173,Cambodia,CAM,0,92,-2,AFC
19-05-1999,174,Samoa,SAM,0,91,-2,OFC
19-05-1999,175,Rwanda,RWA,0,86,-2,CAF
19-05-1999,176,Papua New Guinea,PNG,0,84,-2,OFC
19-05-1999,177,Cook Islands,COK,0,83,-2,OFC
19-05-1999,178,Pakistan,PAK,0,80,-1,AFC
19-05-1999,179,Philippines,PHI,0,77,-1,AFC
19-05-1999,180,Vanuatu,VAN,0,72,0,OFC
19-05-1999,181,Puerto Rico,PUR,0,71,0,CONCACAF
19-05-1999,182,Chad,CHA,0,61,0,CAF
19-05-1999,183,Seychelles,SEY,0,51,1,CAF
19-05-1999,184,Aruba,ARU,0,51,-1,CONCACAF
19-05-1999,185,Belize,BLZ,0,48,0,CONCACAF
19-05-1999,186,Bahamas,BAH,0,13,9,CONCACAF
19-05-1999,187,Brunei Darussalam,BRU,0,44,0,AFC
19-05-1999,188,Eritrea,ERI,0,42,1,CAF
19-05-1999,189,Nicaragua,NCA,0,43,-1,CONCACAF
19-05-1999,190,US Virgin Islands,VIR,0,36,0,CONCACAF
19-05-1999,191,Palestine,PLE,0,27,0,AFC
19-05-1999,192,Turks and Caicos Islands,TCA,0,47,-6,CONCACAF
19-05-1999,193,Equatorial Guinea,EQG,0,17,0,CAF
19-05-1999,194,Djibouti,DJI,0,17,-2,CAF
19-05-1999,195,São Tomé e Príncipe,STP,0,16,-1,CAF
19-05-1999,196,Somalia,SOM,0,12,0,CAF
19-05-1999,197,Central African Republic,CTA,0,8,0,CAF
19-05-1999,198,American Samoa,ASA,0,6,1,OFC
19-05-1999,199,Mongolia,MNG,0,6,-1,AFC
19-05-1999,200,Guam,GUM,0,4,0,AFC
19-05-1999,201,Anguilla,AIA,0,3,0,CONCACAF
19-05-1999,202,Montserrat,MSR,0,3,0,CONCACAF
16-06-1999,1,Brazil,BRA,0,817,0,CONMEBOL
16-06-1999,2,France,FRA,0,785,0,UEFA
16-06-1999,3,Czech Republic,CZE,0,736,2,UEFA
16-06-1999,4,Italy,ITA,0,740,0,UEFA
16-06-1999,5,Germany,GER,0,742,-2,UEFA
16-06-1999,6,Spain,ESP,0,724,2,UEFA
16-06-1999,7,Croatia,CRO,0,730,-1,UEFA
